person_id,name,Recognizability,x,y
2770,Sal Mineo,6,4722.244705234105,-1335.5167329121946
5403,Richard Basehart,6,-2580.2504659552483,4175.153593933728
778,John Ashton,6,-917.8012325569574,-4822.202909202072
1255540,Allison Williams,6,3934.631750664591,2936.166375848292
30315,Richard Armitage,6,-4885.275362396829,492.8332715620214
65403,Danny Pintauro,6,3269.7798382208657,-3663.8422195236967
1653,Jean-Pierre Léaud,6,63.86444101395061,4910.959308849339
1762563,JoJo Siwa,6,-3364.8432951450823,-3578.523382502507
1653291,Gaten Matarazzo,6,4899.038148696848,365.8212919076159
779,Lisa Eilbacher,6,-3860.0186967810037,3039.910469158768
34982,Jeff Bennett,6,792.9327253052461,-4849.583249428758
23680,Dee Bradley Baker,6,2691.5191128328943,4112.094948472764
31531,John DiMaggio,6,-4762.953551891875,-1214.1966325602205
15905,Robyn Lively,6,4332.805525053638,-2322.325619301623
780,Ronny Cox,6,-1626.38284812209,4639.792972895911
19508,Nolan North,6,-1935.1471488274815,-4520.44306593777
1292479,Deborah Ayorinde,6,4481.025623185399,2026.329036547595
17183,Jackie Earle Haley,6,-4673.552669266157,1532.9401317713548
728,Kelly Bishop,6,2410.9649551295133,-4287.848876200903
159755,Yakov Smirnoff,6,1118.7776930691418,4790.9431715989795
17342,Paul Adelstein,6,-4061.72433967817,-2777.336023686355
17637,Taye Diggs,6,4871.696412949099,-695.8261708637359
34489,Eric Balfour,6,-3122.6260208287426,3804.3667980418572
17643,Mya,6,-267.32090846025767,-4915.174415206441
65019,Lane Smith,6,3517.7312093675396,3444.1787320987837
35013,David Oyelowo,6,-4921.024417779335,-163.4584950975865
20212,Dermot Mulroney,6,3739.5183838057546,-3203.997855364263
1573387,Misty Copeland,6,-593.2132865800539,4889.18173078327
64181,Dave Goelz,6,-2865.555757299066,-4006.3687051755696
68455,Jerry Nelson,6,4819.870382746561,1018.6508202139345
34521,Maurice LaMarche,6,-4242.670472129338,2504.9844839682773
17648,James Purefoy,6,1436.5097857333876,-4713.601556717774
51944,Mike Epps,6,2125.0344901620924,4446.5973975188635
97188,Steve Schirripa,6,-4571.1698255663505,-1843.585209810411
230,Stephen McHattie,6,4616.570245076654,-1728.6061356691066
31071,Marisa Berenson,6,-2236.753038915705,4393.647214206138
17782,Colm Meaney,6,-1318.7275446393242,-4751.269058157993
75352,Ron Palillo,6,4182.375133018336,2612.9941153224704
31004,Tone Loc,6,-4849.643408457429,898.5314745769368
73022,Robert Culp,6,2969.4173619725266,-3938.9542432498665
33321,Sam J. Jones,6,471.2313713984447,4910.920585247734
49425,Annabeth Gish,6,-3665.2323308272776,-3303.2819984158855
1220123,Gwilym Lee,6,4934.6116612276,-40.096793844197656
18688,Harry Connick Jr.,6,-3612.0186168584173,3363.290280583614
18792,Delroy Lindo,6,391.5716050165338,-4920.515387451275
22384,John Amos,6,3035.4262571969207,3893.248956478316
22383,Franco Nero,6,-4868.719886318338,-820.4673476552009
13021,William Baldwin,6,4144.804223606364,-2684.138213277187
47774,Vincent Pastore,6,-1243.3034597638639,4779.602128518566
33527,Adam Beach,6,-2312.1048575378345,-4364.7418168489585
52995,Edward Herrmann,6,4653.825196754055,1656.8376619503447
26009,Gail O'Grady,6,-4551.360327995476,1922.1652282644477
11365,Mark Feuerstein,6,2057.8972321050605,-4492.333356073916
21163,Gary Cole,6,1517.297027672673,4703.21270301649
7668,Hume Cronyn,6,-4296.3449674062595,-2443.4033480051753
41297,Alex O'Loughlin,6,4819.117461285891,-1100.5938825604233
10565,Dick Cavett,6,-2810.3947232888054,4067.3432974498764
128621,Robert Goulet,6,-675.2417050020957,-4898.167886039214
1222596,Justin Hartley,6,3807.065294292511,3156.0503552689834
53493,Kal Penn,6,-4939.739114657867,244.49433351127246
7489,Parker Posey,6,3477.7112100329546,-3517.488413571695
64719,Lar Park Lincoln,6,-188.35135881211767,4943.493073286704
17271,Brandon Routh,6,-3200.815595238506,-3772.900677897308
62596,Kane Hodder,6,4909.381216901595,619.9806990010402
6008,Harry Shearer,6,-4039.343642083742,2859.4585048847366
57451,Leslie Bibb,6,1047.0865983665242,-4837.64505265953
56675,Anson Mount,6,2496.019167314067,4274.984013584236
17236,A. J. Cook,6,-4728.814441367117,-1466.3948919434338
109434,Huang Xiaoming,6,4478.000597261092,-2113.270132029813
5586,Yeardley Smith,6,-1874.6894388428334,4583.703688927889
724,Cynthia Rhodes,6,-1714.133322011383,-4646.821166600907
139440,Tyron Woodley,6,4403.40545654764,2268.8367912316794
58058,Lochlyn Munro,6,-4780.13463844735,1301.6577270219034
1001946,Sydney Park,6,2645.810242611452,-4189.282535243036
1335818,Taylour Paige,6,878.9961118399402,4876.9012533954665
1201716,Bel Powley,6,-3942.957546494616,-3002.713070964517
964792,Jacob Anderson,6,4936.360682856475,-449.3809172058346
1622,Chang Chen,6,-3336.800798064607,3666.300646978559
19143,Jason Priestley,6,-16.099537921411713,-4958.037999539608
2042690,Quintessa Swindell,6,3361.4153303968815,3645.5022941390157
87165,Jennifer Holland,6,-4941.747464553616,-417.53083308650116
17764,Charles S. Dutton,6,3926.439565353399,-3030.622434356911
27396,Sônia Braga,6,-848.1886019498332,4887.594100937842
31384,Jordi Mollà,6,-2676.442473713244,-4177.446072052125
17328,Rufus Sewell,6,4795.973040428662,1272.5732181220285
89251,Melinda Clarke,6,-4396.583436442068,2301.5764350556033
209,Jane Adams,6,1687.430470517995,-4667.566647319288
17005,Doug Jones,6,1908.8851784658546,4582.15641106165
34842,Tony Amendola,6,-4503.339440256041,-2089.5774419327972
95867,Mike Dirnt,6,4732.725992285908,-1501.3676038670096
691,Amrish Puri,6,-2475.926930094513,4304.5308497945225
1240868,Chelsea Peretti,6,-1082.1377483522654,-4847.120577579135
27964,Lauren Hutton,6,4072.645865993766,2843.5111482468087
15761,Grey DeLisle,6,-4924.445079876912,654.4009896661802
70696,Kimberly Williams-Paisley,6,3189.504523041376,-3809.443646715174
96316,Iliza Shlesinger,6,221.42953742087278,4964.087928306425
30083,Lindsay Duncan,6,-3516.9241727132608,-3511.2454148613924
4078,Lee Van Cleef,6,4965.725900438409,213.4626002726436
19279,Lance Armstrong,6,-3806.256593366069,3197.3130509002917
16501,Milo Ventimiglia,6,646.94498352043,-4929.32674797459
2549,Barnard Hughes,6,2853.044581079691,4072.264310966543
1238012,Tom Segura,6,-4855.149594583474,-1075.6962462591073
16327,Timothy Hutton,6,4307.215827164787,-2486.743215175454
31365,John Kassir,6,-1496.42954565413,4743.743101696526
33404,Ruby Wax,6,-2101.2035499628632,-4509.295248885735
35654,Spencer Breslin,6,4595.941415142423,1905.917760182392
2309874,Kylie Cantrall,6,-4676.937564396633,1699.3690060536264
11065,Wilford Brimley,6,2301.0182431313415,-4412.8579225686335
50346,Shiri Appleby,6,1284.309355563436,4808.840762513583
65348,Al Franken,6,-4195.87686827381,-2678.696941851535
1450392,David Castañeda,6,4903.9759431224065,-859.197270291694
16856,Gabriel Macht,6,-3036.05169738605,3946.64288868391
72095,Lee Pace,6,-427.2840693164013,-4961.595340624668
2547,Bruce Boxleitner,6,3667.0485474495795,3370.3345458051976
27738,Chris Hardwick,6,-4981.238197673813,-8.12514832716829
224731,Clara Lago,6,3678.97284962236,-3359.219964774789
16790,Gaspard Ulliel,6,-443.6967959628937,4962.734443152511
4521,Burt Young,6,-3025.500649927985,-3959.589097025769
1234713,Melissa O'Neil,6,4906.206145042715,876.0943227444754
1350,Irène Jacob,6,-4210.019216328913,2668.4336600600145
111513,Yvette Nicole Brown,6,1302.0037731407606,-4812.066725922161
31166,Henry Ian Cusick,6,2290.74222095114,4428.329264762483
31549,Phil LaMarr,6,-4681.017945957673,-1718.1591863451436
17343,Robert Knepper,6,4612.830362726043,-1895.308957587845
44897,Shelley Morrison,6,-2121.3676412162927,4514.044675321726
4581,Steve Coogan,6,-1485.1538927406523,-4762.091758342891
1363054,Cosmo Jarvis,6,4312.407495007742,2508.5337544073523
18054,Rinko Kikuchi,6,-4874.951921119602,1063.4113817203115
2099497,Fred Hechinger,6,2876.6834439863087,-4077.6331815276208
46364,Shun Oguri,6,633.3061592161205,4950.527578824193
18284,Loretta Devine,6,-3811.50314741465,-3222.9867758413484
1411561,Sasha Luss,6,4988.220627192529,-198.12868154554695
18285,Jennifer Esposito,6,-3544.779717619172,3516.0399249092347
15563,Anika Noni Rose,6,238.79004741239802,-4987.72285850535
19302,Jason Mewes,6,3193.4917955315213,3839.584632726938
1448516,Keean Johnson,6,-4949.0184716390595,-674.1039737128034
220088,Tig Notaro,6,4105.129356966015,-2846.3156821715675
1837786,Phoebe Robinson,6,-1104.477619376228,4872.384343244796
4251,John Mahoney,6,-2477.1584340712616,-4339.364710704739
27422,Bruce Payne,6,4758.388056830576,1526.6116404024117
21044,Lynn Collins,6,-4540.48031181379,2088.8366470433607
17287,Dominic West,6,1937.2681212085347,-4607.883703670173
1181353,Ryan Eggold,6,1684.315173011316,4706.918567169381
111922,Robert Capron,6,-4422.005486618874,-2333.29541128263
18326,Dennis Miller,6,4837.386734750261,-1266.6844826010154
18249,Cicely Tyson,6,-2711.652313812616,4202.1591746380445
18354,Bridget Moynahan,6,-839.1370538784685,-4930.866962797532
30861,Leslie Jordan,6,3950.011472498196,3069.431440370128
83873,June Diane Raphael,6,-4986.624228186112,404.942967425361
23821,Bryan Greenberg,6,3403.881552554039,-3667.4773859128713
81388,Steve Howey,6,-32.575105599600555,5004.212112060717
31140,Mary Stuart Masterson,6,-3356.7056780241774,-3712.428718658481
925,Paul Guilfoyle,6,4983.476367388875,470.06733100331365
1391409,Yelawolf,6,-3992.6961229057947,3020.0625275204206
1604285,Liv Hewson,6,904.1823603339618,-4924.556249984449
15007,Laura Harring,6,2660.113512855122,4242.522374569825
1836114,Malachi Barton,6,-4827.883601653834,-1331.5930042178795
59872,John Pankow,6,4459.978176153243,-2279.604059532444
33850,Erin Gray,6,-1749.0217338657178,4694.179691326841
1189005,Killian Scott,6,-1881.4384996975905,-4643.381221895924
45378,Sandahl Bergman,6,4524.449837268937,2153.265814997557
24198,Anne Dudek,6,-4791.309211732538,1468.657903518354
54479,Bailee Madison,6,2541.2218817209878,-4319.975850379541
15309,Lori Petty,6,1044.4168518247184,4902.610879890891
15008,Ann Miller,6,-4082.306355449079,-2909.9097615321443
30123,Lee Grant,6,4976.414952745145,-611.9593271570725
51214,Brad Renfro,5,-3256.4953687924317,3813.245063332993
18261,Jayne Atkinson,5,-174.59390775379464,-5012.136966142811
11279,Roger Allam,5,3514.8370829857568,3578.312490555873
30485,CCH Pounder,5,-5009.4838889581815,-264.3315461090695
12261,Jason Patric,5,3872.8832975169394,-3189.3533770678846
26483,Valerie Perrine,5,-701.4555194620903,4968.4565162851295
83860,Aldis Hodge,5,-2839.273479450608,-4137.937422060469
18071,Geoffrey Lewis,5,4889.349612822337,1133.428587778717
55152,Campbell Scott,5,-4371.429456733033,2467.2666059440644
234934,Freddie Stroma,5,1556.9390824314148,-4772.7498042111565
693,Roshan Seth,5,2076.171302364826,4571.5547380772705
11281,Sinéad Cusack,5,-4619.531231308935,-1968.7384800834654
20070,Jim Carter,5,4736.763294206836,-1668.973784891426
1133684,Daniel Huttlestone,5,-2365.6663210745646,4430.848999608714
5605,Richard Farnsworth,5,-1248.7851382316494,-4865.771848179049
58019,Ethan Embry,5,4208.130472794442,2744.674465931949
17243,Jonathan Tucker,5,-4957.573784347864,818.81754545613
18259,Jason James Richter,5,3102.8505035625253,-3953.064476142754
116278,Brian Tee,5,382.3597313872494,5011.44700019999
165293,Nicole Forester,5,-3667.5884913024133,-3437.4401316191806
11278,Rupert Graves,5,5026.9595825308415,57.248192996371735
79072,Kevin Durand,5,-3745.868336807241,3353.8739396860096
12644,Mitch Pileggi,5,496.6402924341478,-5003.973263310959
18156,Don Ameche,5,3014.309666085423,4025.7592124894886
17494,Dennis Dugan,5,-4942.644627676455,-932.4505801923664
20376,Sarah Roemer,5,4274.954260855177,-2651.4837483183196
11671,Bijou Phillips,5,-1361.3388041704272,4843.424063641323
114446,Jacob Bertrand,5,-2268.163771267564,-4491.529038836252
11153,James Denton,5,4707.052460419515,1780.0160490452283
40954,Maria Schell,5,-4673.808019323713,1867.2757157167098
41662,Lindsay Sloane,5,2185.269957927014,-4534.555679554687
120931,Tamsin Greig,5,1451.881623111907,4820.377552896654
17770,Kevin Tighe,5,-4327.236840023996,-2573.989380385852
58068,Fionnula Flanagan,5,4930.096829899535,-1025.1562065434473
41247,Len Cariou,5,-2943.188257446662,4086.6664754085427
14391,Carrie Ann Inaba,5,-590.3625868633342,-5002.106757760377
12518,Richard Jordan,5,3814.670637350375,3290.02856044395
59270,Riccardo Scamarcio,5,-5035.836684581336,150.82733911616793
13326,Susannah York,5,3611.8421072609635,-3513.3170355401585
202032,Ralph Ineson,5,-290.08495960588755,5031.008916331837
558466,Alex Russell,5,-3184.899319271496,-3906.1510884890204
1519685,Guy Branum,5,4987.640991970558,728.9974864256711
22863,Bo Diddley,5,-4170.68714537104,2831.9196202287885
565500,Alex Lombard,5,1162.5470355977902,-4906.045697914236
12206,Richard Roxburgh,5,2457.069489178043,4403.408852849159
1375338,Lauren Weedman,5,-4786.828820599477,-1587.4097902804479
1180907,Daniella Kertesz,5,4602.5174727766625,-2063.209372018633
145184,Sandra Echeverría,5,-2000.3268053816637,4630.884653246244
21858,Krista Allen,5,-1653.346781467456,-4766.470855907041
12409,Wolfman Jack,5,4439.389290062078,2398.129006388548
148992,Austin Abrams,5,-4893.99538506858,1230.6133312001157
1212111,Lance Barber,5,2777.7615121326526,-4213.791758228511
12407,Candy Clark,5,798.2408075650673,4984.095867169679
60072,Sara Paxton,5,-3955.803054419312,-3136.307095079632
12408,Mackenzie Phillips,5,5036.063297110894,-359.5364619792381
75038,Roger Craig Smith,5,-3471.008598711604,3667.3831689189637
35198,Rachel Roberts,5,82.14228737336374,-5049.480433136173
17651,Nicholas Colasanto,5,3350.7261955929944,3779.2901399822294
60093,James Carville,5,-5024.225139751236,-523.4135507337159
17859,Wendell Pierce,5,4058.776933560437,-3008.2436409968077
12520,Silvana Mangano,5,-960.8968624809692,4960.471471510972
34981,Efrem Zimbalist Jr.,5,-2642.5460594021392,-4307.31358551223
159729,Elmarie Wendel,5,4858.688488231262,1391.2390787815766
60286,Ralph Garman,5,-4522.980715297075,2256.4231538101963
82819,Nolan Gerard Funk,5,1811.1400790571524,-4719.636809547197
17874,Fred Thompson,5,1852.8224944077795,4704.109778078795
52886,Jeffrey Donovan,5,-4544.362934124086,-2217.378073978169
17695,Bill Macy,5,4849.295972728113,-1434.8270170591636
12513,Francesca Annis,5,-2606.8343261784944,4334.191365855633
224136,Dora Madison,5,-1005.631473357944,-4957.40913580793
1230614,Tavis Smiley,5,4090.7146063672003,2976.517093727844
12515,José Ferrer,5,-5027.602536952688,568.518012403208
20798,Tanya Lopert,5,3323.5846128033527,-3815.7810893101287
27855,Shannyn Sossamon,5,126.83108066427377,5059.319507303085
148112,Kristin Lehman,5,-3511.481147989061,-3645.3669427531468
17693,Sarah Parish,5,5052.29784905983,316.04816782480424
65345,Sandrine Holt,5,-3939.38650582103,3180.1311227298747
121830,Nathan Greno,5,756.72775542384,-5006.571991310142
1674196,Harry Holland,5,2824.2557288517246,4203.377163430402
80002,Daisy Tahan,5,-4922.472874466871,-1191.8308605409843
11782,Adrienne Barbeau,5,4435.301682096281,-2446.568819549921
8499,William Windom,5,-1618.0216943399025,4800.625563053781
13550,Elias Koteas,5,-2049.9526900481756,-4633.367454515587
159431,Annie Wersching,5,4641.944604051947,2032.031075774436
1909,Conchata Ferrell,5,-4796.040354311669,1637.4360811384383
83600,Tichina Arnold,5,2430.681509330855,-4447.627165151895
1907,Kathy Baker,5,1212.171049759172,4922.056617525416
11783,John Houseman,5,-4219.144004480018,-2810.9115726860405
56871,Blair Underwood,5,5010.432658784435,-777.4088832695052
16476,Larry Drake,5,-3169.7994274250113,3958.228339787394
20386,Jason Behr,5,-336.4752416422509,-5060.47274587679
1729393,Jamie Flatters,5,3666.862701460996,3504.5852719878517
13325,Wendy Hiller,5,-5071.774472938192,-107.25528263226153
18325,Jeremy Northam,5,3812.6925645522647,-3347.263868924569
11885,John C. McGinley,5,-550.3849920407473,5044.231989167063
18291,Larenz Tate,5,-3001.8660050541966,-4091.747852409769
1663672,Britain Dalton,5,4978.036957254242,989.5191014886625
19384,Tony Todd,5,-4339.599055445142,2633.302116730935
58151,Elisa Donovan,5,1421.291746366092,-4873.677233025555
1113461,Elena Goode,5,2244.3839829450294,4554.332062673933
747,Alex Hyde-White,5,-4731.933275314461,-1842.391781888901
746,Alexei Sayle,5,4734.285514033316,-1838.0807032375646
2548,Cindy Morgan,5,-2249.588176181751,4553.872312393406
80742,Martin Mull,5,-1417.4960303834719,-4878.063653115558
8544,Eric Braeden,5,4340.840308612714,2639.7548020835357
695,Roy Chiao,5,-4984.547151559759,985.8446601151144
9126,Edward Fox,5,3009.894437718599,-4094.451791606617
170333,Eddie Hassell,5,546.4276592873142,5052.901821049542
4451,Mark Webber,5,-3816.5776170596782,-3357.161791299172
1923,Robbie Coltrane,5,5082.585145218705,-102.607220029367
11859,John Mills,5,-3678.8853735340153,3509.3307636068575
11855,Geraldine James,5,342.2190667509192,-5073.350580272581
11163,John Saxon,5,3175.0502658829055,3972.588049259184
79505,Joseph Morgan,5,-5025.24959031607,-784.644221942772
52891,Tom Burke,5,4236.006110414731,-2816.2834077075877
1980,Mary McCormack,5,-1221.2779734626597,4938.631400654936
58150,Stacey Dash,5,-2435.7663111707334,-4467.106723301528
27267,Rebecca Pidgeon,5,4814.140469824185,1648.7727365531553
20275,Sarita Choudhury,5,-4664.10361583978,2036.403069313707
11663,Patrick Fugit,5,2063.849279761174,-4652.711698615043
42707,Jessica Steen,5,1621.243581793293,4825.47088360235
22109,Peter Firth,5,-4455.563411628534,-2463.321880095474
94511,Taj Mahal,5,4949.9548080738805,-1193.4602624412244
71913,Bokeem Woodbine,5,-2844.1227741102584,4224.188164107674
87003,Curtis Armstrong,5,-756.3237968741614,-5036.583595482343
2021,Jane Wyatt,5,3960.341443297808,3203.3257175157564
49706,Adam Rodriguez,5,-5084.674960670755,313.1781351369406
11716,Matthew Lawrence,5,3538.1684721175166,-3666.028349987709
10539,Kim Hunter,5,-132.5850891295112,5093.841496762587
922,Allen Garfield,5,-3343.4883611170258,-3846.074047528854
742,Michael Byrne,5,5063.993788446914,577.5525175869954
2192,Lambert Wilson,5,-4124.670534068857,2995.178289415194
22131,J. T. Walsh,5,1018.3152051832429,-4995.34124388841
1895,Carl Reiner,5,2623.7535695379815,4371.809374428018
64856,Michael Jai White,5,-4888.390637769769,-1451.4947373534867
22159,Martin Clunes,5,4585.581933147004,-2232.048013461133
15250,Hope Davis,5,-1873.7691260476925,4743.9423755217
21315,Eric Roberts,5,-1823.0521892449788,-4764.334236311416
21316,Nestor Carbonell,5,4563.084506193011,2281.898286370646
52478,Rachel Blanchard,5,-4906.679767478561,1399.8905883734392
11512,John Heard,5,2672.748898161569,-4347.184528792873
12726,Trevor Howard,5,965.7977558005183,5011.51022097039
117723,Barbara Billingsley,5,-4097.879053697156,-3043.318462019723
17836,Kim Raver,5,5078.004129082467,-524.0935651402392
2171,Griffin Dunne,5,-3390.758364813414,3817.0613973903874
20373,Arielle Kebbel,5,-78.15782809824782,-5105.6332960669015
14469,Rik Mayall,5,3506.8672044237687,3712.395777733971
205204,Jean-Luc Bilodeau,5,-5094.166988559868,-368.59556788828115
1226523,Tamia,5,4005.7542183123987,-3169.6582059383663
17839,Pierfrancesco Favino,5,-812.7447956146947,5043.673849209644
52860,Judah Friedlander,5,-2808.004238081819,-4268.572618442205
7242,Temuera Morrison,5,4954.521517744532,1250.8862978729996
7796,Illeana Douglas,5,-4498.822751380336,2424.6636574301747
52850,Lina Esco,5,1679.6608699599683,-4827.373961267692
385,Ian Richardson,5,2022.5623024467277,4694.72488360302
33656,Heather Matarazzo,5,-4663.186533074744,-2095.779415337014
11397,Ric Young,5,4854.761530562214,-1604.771161684192
20190,Efren Ramirez,5,-2496.0481766742823,4463.198796795969
172096,Chris Chalk,5,-1174.4829189311158,-4977.689210179664
218667,Kelsey Scott,5,4228.925169659432,2877.393249005242
39391,Edi Gathegi,5,-5062.548102924225,734.987554709831
7210,Kathleen Freeman,5,3236.8841865667755,-3962.1434556000036
1897,Bernie Mac,5,289.6471903092492,5108.669543545164
2048,Gary Busey,5,-3664.8813548989274,-3571.7565222890275
22125,Jimmi Simpson,5,5115.681285925085,158.1296330099656
1894,Scott Caan,5,-3879.4330266266124,3339.4010528714107
40680,Julie Brown,5,604.9140431528585,-5083.5104996839
2055,Robert Davi,5,2988.1820045551926,4157.543542484253
91673,Rebecca Naomi Jones,5,-5012.38447443833,-1047.283094683377
2059,Adam Baldwin,5,4403.943243362269,-2613.9020466046213
60252,Cheri Oteri,5,-1481.84599388808,4902.829025205533
20388,KaDee Strickland,5,-2219.416980062844,-4616.729174275737
4198,"Charles ""Honi"" Coles",5,4755.664610067053,1905.2700901855824
14101,John Larroquette,5,-4794.25494770381,1807.7387799174808
69616,Bianca Kajlich,5,2314.3064349351707,-4572.000188672093
1022885,Will Swenson,5,1382.012597462426,4935.143481242988
3362,Judith Anderson,5,-4353.22486760228,-2705.8147113372547
14416,Robert Hays,5,5038.2976782847545,-945.4927313260819
2969,Chris Penn,5,-3076.7873444063725,4100.997395427214
116416,Katelyn Mager,5,-501.51775048101814,-5102.908969005078
83854,David Dastmalchian,5,3817.233587004868,3424.3726056377027
20372,Edison Chen,5,-5128.4636450975295,53.48495968926757
18345,Brenda Fricker,5,3745.8965351271154,-3504.091772217541
94791,Jake McDorman,5,-395.17559760113704,5114.746938711688
14672,Michael Winslow,5,-3163.956379828018,-4038.8835123763583
12647,Armin Mueller-Stahl,5,5061.844813207849,841.0273996730396
62879,Chris Geere,5,-4301.0753177588085,2799.419781127148
660,Anthony Higgins,5,1280.6537695093891,-4970.1434509117935
9296,Balthazar Getty,5,2413.2625318237715,4530.448537672128
10825,Donal Logue,5,-4840.326440684131,-1710.6840583854425
19239,Judith Ivey,5,4725.230179391385,-2008.432162600685
6577,James Whitmore,5,-2127.819489714159,4673.369685697096
17498,Niels Arestrup,5,-1588.020680179202,-4883.911375047994
33515,Kazunari Ninomiya,5,4470.5340693849175,2528.858464696813
56825,Sarah Carter,5,-5005.259068795586,1155.2409507282634
6575,Gil Bellows,5,2910.721135931062,-4233.355934580057
15086,Nicolas Bro,5,713.4021457893771,5088.325596734462
71467,Matt O'Leary,5,-3963.635447825576,-3270.473060084816
19207,Timothy Bottoms,5,5132.456085081156,-265.8844386447103
659,Wolf Kahler,5,-3605.3477482472763,3663.4229368458537
225694,Oliver Cooper,5,183.88685566652595,-5137.293608926111
85142,Paul Ben-Victor,5,3335.0033050204947,3912.7679404102632
3982,Xander Berkeley,5,-5102.782070918206,-632.4674985449514
51936,Lindy Booth,5,4190.365440712015,-2980.878641153712
18315,Monica Keena,5,-1076.4207038491747,5029.16677674591
82923,Bérénice Bejo,5,-2603.749157092353,-4435.9993605658765
15531,Ossie Davis,5,4916.992701888678,1512.3434694451778
678,Martina Gedeck,5,-4647.772629342592,2206.4925982050895
57449,Jodhi May,5,1936.8926628321606,-4767.100461776209
59231,Joel David Moore,5,1792.1422839566164,4824.046645095253
103982,Ja'net DuBois,5,-4580.620015167096,-2346.810660588235
119460,Paul Chung Fat,5,4963.453952347839,-1363.8639458987877
245,Keir Dullea,5,-2738.950345280902,4358.96214781519
4177,Jake Weber,5,-924.9315402065138,-5064.908848728792
15532,Ruby Dee,5,4103.80780069516,3110.299267747969
24305,Julie White,5,-5127.615838305831,478.7022192921179
583040,Mason Cook,5,3458.002789505945,-3817.095323379953
204191,Aramis Knight,5,28.590654119940044,5151.075865729119
653,Ronald Lacey,5,-3501.0057493685604,-3779.3860272388524
57428,Michael Landes,5,5135.090282417256,421.9570966625169
61697,Sung Kang,5,-4071.974430914852,3157.946205047778
57409,Ana de la Reguera,5,869.4899705098296,-5079.76251326603
1331023,Emilia Jones,5,2790.531578683105,4333.51283699176
57412,Moisés Arias,5,-4985.497410016891,-1310.5783359703744
649,Vernon Dobtcheff,5,4561.982850219236,-2401.5645888265394
74289,Amanda Righetti,5,-1741.8402760909985,4852.998295135414
112824,Aisling Loftus,5,-1994.0144042946415,-4755.618419876167
16845,Nicole Sullivan,5,4683.261717696952,2159.967519097036
1508785,Ellie Bamber,5,-4912.919490414463,1570.993978570794
43894,Hallee Hirsh,5,2561.750817229683,-4477.569960416369
16846,Harland Williams,5,1135.7362719129742,5032.663620853397
16373,Maxim Baldry,5,-4237.481354055662,-2944.10457932978
592,Joe Turkel,5,5113.9154830568605,-691.5695425272295
85354,Nick Tate,5,-3304.090567828294,3964.8184724635375
75122,Lachy Hulme,5,-241.8918959349306,-5156.034165003274
19506,James Arnold Taylor,5,3661.6542975723573,3638.9404783631576
469759,Astrid Bergès-Frisbey,5,-5158.678222120165,-209.8547131306353
8689,Barry Shabaka Henley,5,3946.0772284065865,-3330.2964593938177
44150,Blu Mankuma,5,-660.2108270946162,5121.808436849922
15863,Don S. Davis,5,-2973.269670906954,-4223.134791131447
1215739,Andrew Woodall,5,5045.688264231794,1105.725978800146
12217,Jay Mohr,5,-4467.976422032696,2593.296491371534
221857,Miles Jupp,5,1542.9851284626654,-4930.881958974789
1218994,Mariella Frostrup,5,2193.2765648528307,4678.711137703136
55392,Martha Higareda,5,-4778.250397232573,-1968.6348420534362
32479,Bonnie Bartlett,5,4853.708319862025,-1776.2644920456396
57419,Kristine Sutherland,5,-2379.4090101399706,4588.944624035544
26456,Lori Singer,5,-1345.4465045189083,-4991.610331694357
3971,Sophia Myles,5,4364.397174646965,2772.153910217393
161932,Jim Rash,5,-5091.343049031829,904.1161192431443
58771,Katie Finneran,5,3143.852419931418,-4106.311235365796
4812,Isaach de Bankolé,5,455.6489596998944,5152.124224581974
206928,Maxwell Perry Cotton,5,-3816.647725655789,-3491.6471955577776
15028,Daryl Mitchell,5,5173.46962017924,-3.476935787053749
123532,Rick Gomez,5,-3812.862637412295,3497.610399719408
64344,Billy Gardell,5,448.9380196861216,-5155.196858945378
15416,Richard Masur,5,3151.629080535903,4105.025473577529
23629,Brian O'Halloran,5,-5097.4269667962,-898.1304572159293
61959,Jeremy Suarez,5,4365.883803358145,-2781.341154115227
15370,Gretchen Mol,5,-1340.6579562759616,5000.583590369624
14701,Carroll Baker,5,-2389.5714646516726,-4593.4244540780755
14699,Pamela Reed,5,4865.389896229519,1773.1275074477085
145997,Sanjeev Bhaskar,5,-4785.888517170933,1979.3107641831837
34839,Kevin Gage,5,2192.2215283833807,-4692.8631740646815
63141,Ron Donachie,5,1553.692880765635,4941.784943950736
16407,Roger Rees,5,-4484.307184026685,-2594.723314591877
15566,Sharon Leal,5,5059.902095746947,-1115.9707798395334
15500,P. J. Soles,5,-2977.5417293751434,4241.302305876071
60952,Molly Sims,5,-669.4917013399868,-5139.3171591016735
21710,Michael O'Neill,5,3965.693564231237,3337.734943732793
18461,Nick Chinlund,5,-5179.403352772999,217.6715628735583
14702,Cathy Moriarty,5,3672.5330436351633,-3659.576620786597
6474,James Le Gros,5,-236.03117557825155,5179.834870355922
51992,Odette Annable,5,-3325.281839684604,-3979.3593311818154
15013,Chad Everett,5,5140.589519525004,688.1419851670756
205797,Maria Dizzia,5,-4255.8501555972425,2965.356547382274
15319,Henry Czerny,5,1135.1968775417477,-5061.949036608277
35257,Timothy West,5,2582.545621858153,4499.87312165813
212913,Nathan Kress,5,-4944.497072976608,-1573.7689459783326
14782,Andrew Robinson,5,4709.543535082863,-2179.770559292701
128191,Billy Blanks,5,-2000.4946352091697,4789.114867540695
